0.0000000000 0.0000000000
0.0019531250 0.0019493128
0.0039062500 0.0038910111
0.0058593750 0.0058251098
0.0078125000 0.0077516238
0.0097656250 0.0096705680
0.0117187500 0.0115819573
0.0136718750 0.0134858067
0.0156250000 0.0153821309
0.0175781250 0.0172709450
0.0195312500 0.0191522637
0.0214843750 0.0210261021
0.0234375000 0.0228924749
0.0253906250 0.0247513971
0.0273437500 0.0266028836
0.0292968750 0.0284469493
0.0312500000 0.0302836090
0.0332031250 0.0321128777
0.0351562500 0.0339347703
0.0371093750 0.0357493015
0.0390625000 0.0375564863
0.0410156250 0.0393563396
0.0429687500 0.0411488763
0.0449218750 0.0429341112
0.0468750000 0.0447120592
0.0488281250 0.0464827352
0.0507812500 0.0482461541
0.0527343750 0.0500023306
0.0546875000 0.0517512797
0.0566406250 0.0534930163
0.0585937500 0.0552275551
0.0605468750 0.0569549111
0.0625000000 0.0586750991
0.0644531250 0.0603881339
0.0664062500 0.0620940304
0.0683593750 0.0637928034
0.0703125000 0.0654844678
0.0722656250 0.0671690384
0.0742187500 0.0688465300
0.0761718750 0.0705169575
0.0781250000 0.0721803356
0.0800781250 0.0738366792
0.0820312500 0.0754860031
0.0839843750 0.0771283221
0.0859375000 0.0787636510
0.0878906250 0.0803920047
0.0898437500 0.0820133978
0.0917968750 0.0836278452
0.0937500000 0.0852353618
0.0957031250 0.0868359621
0.0976562500 0.0884296612
0.0996093750 0.0900164736
0.1015625000 0.0915964142
0.1035156250 0.0931694977
0.1054687500 0.0947357389
0.1074218750 0.0962951526
0.1093750000 0.0978477534
0.1113281250 0.0993935562
0.1132812500 0.1009325756
0.1152343750 0.1024648264
0.1171875000 0.1039903233
0.1191406250 0.1055090810
0.1210937500 0.1070211142
0.1230468750 0.1085264377
0.1250000000 0.1100250661
0.1269531250 0.1115170141
0.1289062500 0.1130022964
0.1308593750 0.1144809276
0.1328125000 0.1159529226
0.1347656250 0.1174182958
0.1367187500 0.1188770620
0.1386718750 0.1203292358
0.1406250000 0.1217748319
0.1425781250 0.1232138649
0.1445312500 0.1246463494
0.1464843750 0.1260723001
0.1484375000 0.1274917315
0.1503906250 0.1289046583
0.1523437500 0.1303110951
0.1542968750 0.1317110565
0.1562500000 0.1331045570
0.1582031250 0.1344916112
0.1601562500 0.1358722337
0.1621093750 0.1372464391
0.1640625000 0.1386142419
0.1660156250 0.1399756567
0.1679687500 0.1413306980
0.1699218750 0.1426793803
0.1718750000 0.1440217182
0.1738281250 0.1453577261
0.1757812500 0.1466874186
0.1777343750 0.1480108101
0.1796875000 0.1493279153
0.1816406250 0.1506387484
0.1835937500 0.1519433241
0.1855468750 0.1532416567
0.1875000000 0.1545337608
0.1894531250 0.1558196507
0.1914062500 0.1570993409
0.1933593750 0.1583728459
0.1953125000 0.1596401799
0.1972656250 0.1609013576
0.1992187500 0.1621563932
0.2011718750 0.1634053011
0.2031250000 0.1646480957
0.2050781250 0.1658847915
0.2070312500 0.1671154027
0.2089843750 0.1683399436
0.2109375000 0.1695584288
0.2128906250 0.1707708724
0.2148437500 0.1719772888
0.2167968750 0.1731776922
0.2187500000 0.1743720972
0.2207031250 0.1755605178
0.2226562500 0.1767429683
0.2246093750 0.1779194632
0.2265625000 0.1790900165
0.2285156250 0.1802546426
0.2304687500 0.1814133557
0.2324218750 0.1825661701
0.2343750000 0.1837130999
0.2363281250 0.1848541593
0.2382812500 0.1859893627
0.2402343750 0.1871187240
0.2421875000 0.1882422576
0.2441406250 0.1893599776
0.2460937500 0.1904718981
0.2480468750 0.1915780332
0.2500000000 0.1926783972
0.2519531250 0.1937730042
0.2539062500 0.1948618682
0.2558593750 0.1959450033
0.2578125000 0.1970224237
0.2597656250 0.1980941433
0.2617187500 0.1991601764
0.2636718750 0.2002205368
